class,genus,species,synonyms,common_names,status
AMPHIBIA,Rhacophorus,yaoshanensis,Polypedates yaoshanensis  ,,EN
AMPHIBIA,Rhacophorus,yinggelingensis,,,VU
AMPHIBIA,Rhaebo,caeruleostictus,Bufo caeruleostictus  ,Blue-spotted toad,EN
INSECTA,Rhantus,alutaceus,,,EN
AVES,Rhegmatorhina,gymnops,,Bare-eyed antbird,VU
MAMMALIA,Rheithrosciurus,macrotis,,Tufted ground squirrel,VU
MAMMALIA,Rheomys,mexicanus,,Mexican water mouse,EN
AMPHIBIA,Rhinella,amabilis,Bufo amabilis  ,,CR
AMPHIBIA,Rhinella,chavin,Bufo chavin  ,,CR
AMPHIBIA,Rhinella,chrysophora,Atelophryniscus chrysophorus  |Rhinella chrysophorus  ,,EN
AMPHIBIA,Rhinella,gallardoi,Bufo gallardoi  ,,EN
AMPHIBIA,Rhinella,justinianoi,Bufo justinianoi  ,,VU
AMPHIBIA,Rhinella,macrorhina,Rhamphophryne macrorhina  ,,EN
AMPHIBIA,Rhinella,manu,,,VU
AMPHIBIA,Rhinella,nesiotes,Bufo nesiotes  ,,EN
AMPHIBIA,Rhinella,nicefori,Rhamphophryne nicefori  ,,EN
AMPHIBIA,Rhinella,quechua,Bufo echinodes  |Bufo quechua  ,,VU
AMPHIBIA,Rhinella,rostrata,Rhamphophryne rostrata  ,,CR
AMPHIBIA,Rhinella,rubropunctata,Bufo rubropunctatus  |Bufo rubropunctatus  |Rhinella rubropunctatus  ,Red-spotted toad,VU
AMPHIBIA,Rhinella,rumbolli,Bufo rumbolli  ,,VU
AMPHIBIA,Rhinella,sclerocephala,Bufo sclerocephalus  |Rhinella sclerocephalus  ,,EN
AMPHIBIA,Rhinella,yanachaga,,,VU
MAMMALIA,Rhinoceros,sondaicus,,Javan rhinoceros,CR
MAMMALIA,Rhinoceros,unicornis,,Indian rhinoceros,VU
INSECTA,Rhinocypha,dorsosanguinea,,,VU
INSECTA,Rhinocypha,hageni,,,EN
INSECTA,Rhinocypha,latimacula,Rhinocypha latimaculata  ,,VU
INSECTA,Rhinocypha,ogasawarensis,,,CR
INSECTA,Rhinocypha,orea,,,EN
INSECTA,Rhinocypha,uenoi,,,EN
AMPHIBIA,Rhinoderma,darwinii,,Darwin's frog,VU
AMPHIBIA,Rhinoderma,rufum,,,CR
MAMMALIA,Rhinolophus,canuti,,Canut's horseshoe bat,VU
MAMMALIA,Rhinolophus,cognatus,Rhinolophus famulus  ,Andaman horseshoe bat,EN
MAMMALIA,Rhinolophus,guineensis,,Guinean horseshoe bat,VU
MAMMALIA,Rhinolophus,hilli,,Hill's horseshoe bat,CR
MAMMALIA,Rhinolophus,maclaudi,,Maclaud's horseshoe bat,EN
MAMMALIA,Rhinolophus,madurensis,,Madura horseshoe bat,EN
MAMMALIA,Rhinolophus,mehelyi,,Mehely's horseshoe bat,VU
MAMMALIA,Rhinolophus,ruwenzorii,,Ruwenzori horseshoe bat,VU
MAMMALIA,Rhinolophus,ziama,,Ziama horseshoe bat,EN
AVES,Rhinomyias,albigularis,,White-throated jungle-flycatcher,EN
AVES,Rhinomyias,brunneatus,Rhinomyias brunneata ,Brown-chested jungle-flycatcher,VU
AVES,Rhinomyias,insignis,,White-browed jungle-flycatcher,VU
MAMMALIA,Rhinopithecus,avunculus,,Tonkin snub-nosed monkey,CR
MAMMALIA,Rhinopithecus,bieti,Pygathrix roxellana subspecies bieti,Black snub-nosed monkey,EN
MAMMALIA,Rhinopithecus,brelichi,,Grey snub-nosed monkey,EN
MAMMALIA,Rhinopithecus,roxellana,,Golden snub-nosed monkey,EN
MAMMALIA,Rhinopithecus,strykeri,,Myanmar snub-nosed monkey,CR
AVES,Rhinoptilus,bitorquatus,Cursorius bitorquatus bitorquatus,Jerdon's courser,CR
INSECTA,Rhionaeschna,galapagoensis,Aeschna galapagoensis  ,,EN
INSECTA,Rhipidolestes,okinawanus,Rhipidolestes okinawanus  ,,EN
AVES,Rhipidura,malaitae,,Malaita fantail,VU
AVES,Rhipidura,semirubra,,Manus fantail,VU
INSECTA,Rhithrodytes,agnus,,,EN
AVES,Rhizothera,dulitensis,,Dulit partridge,VU
AVES,Rhodonessa,caryophyllacea,,Pink-headed duck,CR
MAMMALIA,Rhogeessa,genowaysi,,Genoways's yellow bat,EN
MAMMALIA,Rhogeessa,minutilla,,Tiny yellow bat,VU
MAMMALIA,Rhogeessa,mira,,Least yellow bat,VU
AMPHIBIA,Rhombophryne,coronata,Plethodontohyla coronata,,VU
AMPHIBIA,Rhombophryne,coudreaui,Plethodontohyla coudreaui  ,Betampona digging frog,VU
AMPHIBIA,Rhombophryne,guentherpetersi,Mantipus  guentherpetersi |Plethodontohyla guentherpetersi  ,Tsaratanana digging frog,EN
AMPHIBIA,Rhombophryne,serratopalpebrosa,Mantipus  serratopalpebrosus |Plethodontohyla serratopalpebrosa  ,Guibe's digging frog,VU
AMPHIBIA,Rhombophryne,testudo,,Nosy Be burrowing frog,VU
AVES,Rhopornis,ardesiacus,Rhopornis ardesiaca ,Slender antbird,EN
INSECTA,Rhoptromyrmex,mayri,,,VU
INSECTA,Rhoptromyrmex,schmitzi,,,VU
AVES,Rhyacornis,bicolor,,Luzon water-redstart,VU
AMPHIBIA,Rhyacotriton,olympicus,Ranodon olympicus  ,Olympic torrent salamander,VU
MAMMALIA,Rhynchocyon,chrysopygus,,Golden-rumped sengi,EN
MAMMALIA,Rhynchocyon,petersi,,Black and rufous sengi,VU
MAMMALIA,Rhynchocyon,udzungwensis,,Grey-faced sengi,VU
MAMMALIA,Rhynchomeles,prattorum,,Seram bandicoot,EN
MAMMALIA,Rhynchomys,isarogensis,,Isarog rhynchomys,VU
AVES,Rhynchopsitta,pachyrhyncha,,Thick-billed parrot,EN
AVES,Rhynchopsitta,terrisi,,Maroon-fronted parrot,EN
AVES,Rhynochetos,jubatus,,Kagu,EN
AVES,Rhyticeros,cassidix,Aceros cassidix,Knobbed hornbill,VU
AVES,Rhyticeros,everetti,Aceros everetti|Rhyticeros everetti everetti,Sumba hornbill,VU
AVES,Rhyticeros,narcondami,Aceros narcondami,Narcondam hornbill,EN
AVES,Rhyticeros,subruficollis,Aceros subruficollis,Plain-pouched hornbill,VU
INSECTA,Riekoperla,darlingtoni,,Mount Donna buang wingless stonefly,CR
AVES,Rimator,pasquieri,,White-throated wren-babbler,EN
INSECTA,Risiocnemis,antoniae,,,EN
INSECTA,Risiocnemis,pulchra,,,VU
INSECTA,Risiocnemis,seidenschwarzi,,,CR
AVES,Rissa,brevirostris,,Red-legged kittiwake,VU
AVES,Robsonius,rabori,,Rusty-faced babbler,VU
AVES,Robsonius,sorsogonensis,,Grey-banded babbler,VU
INSECTA,Rodriguesiophisis,spinifera,Phisis spinifera,,CR
AVES,Rollandia,microptera,Rollandia micropterum micropterum,Titicaca grebe,EN
MAMMALIA,Romerolagus,diazi,,Volcano rabbit,EN
INSECTA,Ropalopus,ungaricus,,,EN
INSECTA,Rosalia,alpina,,Rosalia longicorn,VU
INSECTA,Rossomyrmex,minuchae,Rossomrymex minuchae  ,,VU
INSECTA,Rossomyrmex,proformicarum,Rossomrymex proformicarum  ,,VU
AVES,Rostratula,australis,,Australian painted-snipe,EN
MAMMALIA,Rousettus,bidens,,Manado rousette,VU
MAMMALIA,Rousettus,obliviosus,,Comoro rousette,VU
MAMMALIA,Rousettus,spinalatus,,Bare-backed rousette,VU
AVES,Rowettia,goughensis,Nesospiza goughensis ,Gough bunting,CR
MAMMALIA,Rubrisciurus,rubriventer,,Sulawesi giant squirrel,VU
MAMMALIA,Rucervus,duvaucelii,Cervus duvaucelii  ,Barasingha,VU
MAMMALIA,Rucervus,eldii,Cervus eldii  ,Eld's deer,EN
AVES,Rukia,ruki,,Faichuk white-eye,EN
AMPHIBIA,Rulyrana,adiazeta,Cochranella adiazeta  ,,VU
AMPHIBIA,Rulyrana,saxiscandens,Cochranella saxiscandens  ,,EN
AMPHIBIA,Rulyrana,susatamai,Cochranella susatamai,,VU
MAMMALIA,Rungwecebus,kipunji,Lophocebus kipunji  ,Kipunji,CR
MAMMALIA,Rusa,alfredi,Cervus alfredi  ,Phillipine spotted deer,EN
MAMMALIA,Rusa,marianna,Cervus mariannus  ,Philippine deer,VU
MAMMALIA,Rusa,timorensis,Cervus celebensis|Cervus hippelaphus|Cervus lepidus|Cervus moluccensis|Cervus peronii|Cervus russa|Cervus tavistocki|Cervus timorensis  |Cervus tunjuc,Javan rusa,VU
MAMMALIA,Rusa,unicolor,Cervus unicolor  ,Sambar,VU
MAMMALIA,Ruwenzorisorex,suncoides,,Ruwenzori shrew,VU
AVES,Rynchops,albicollis,,Indian skimmer,VU
AMPHIBIA,Sachatamia,punctulata,Cochranella punctulata,,EN
INSECTA,Saga,pedo,,Predatory bush cricket,VU
AVES,Sagittarius,serpentarius,,Secretarybird,VU
MAMMALIA,Saguinus,bicolor,Saguinus bicolor subspecies bicolor,Brazilian bare-faced tamarin,EN
MAMMALIA,Saguinus,leucopus,,Silvery-brown tamarin,EN
MAMMALIA,Saguinus,niger,,Black-handed tamarin,VU
MAMMALIA,Saguinus,oedipus,Simia oedipus,Cotton-headed tamarin,CR
MAMMALIA,Saiga,tatarica,,Mongolian saiga,CR
MAMMALIA,Saimiri,oerstedii,,Black-crowned Central American squirrel monkey,VU
MAMMALIA,Saimiri,vanzolinii,,Black-headed squirrel monkey,VU
AMPHIBIA,Salamandra,algira,,North African fire salamander,VU
AMPHIBIA,Salamandra,lanzai,,Lanza's alpine salamander,VU
MAMMALIA,Salanoia,concolor,,Brown-tailed mongoose,VU
MAMMALIA,Salinoctomys,loschalchalerosorum,,,CR
AVES,Salvadorina,waigiuensis,,Salvadori's teal,VU
AMPHIBIA,Sanguirana,igorota,Hylarana igorota|Rana igorota  ,,VU
AMPHIBIA,Sanguirana,tipanan,Hylarana tipanan|Rana tipanan  ,,VU
MAMMALIA,Santamartamys,rufodorsalis,Diplomys rufodorsalis  ,Red Crested tree rat,CR
INSECTA,Sapho,puella,Umma puella  ,,EN
INSECTA,Sarasaeschna,niisatoi,Oligoaeschna niisatoi  ,,VU
AVES,Sarcogyps,calvus,,Red-headed vulture,CR
MAMMALIA,Sarcophilus,harrisii,,Tasmanian devil,EN
INSECTA,Sardoplatycleis,galvagnii,Platycleis galvagnii,Sardinian Mountain bush-cricket,CR
INSECTA,Sarophorus,punctatus,,,EN
AVES,Sarothrura,ayresi,,White-winged flufftail,CR
AVES,Sarothrura,watersi,,Slender-billed flufftail,EN
AVES,Saundersilarus,saundersi,Larus saundersi,Saunders's gull,VU
AVES,Saxicola,insignis,,White-throated bushchat,VU
AVES,Saxicola,macrorhynchus,Saxicola macrorhyncha ,White-browed bushchat,VU
AMPHIBIA,Scaphiophryne,boribory,,,EN
AMPHIBIA,Scaphiophryne,gottlebei,,Red rain frog,EN
AMPHIBIA,Scaphiophryne,marmorata,,Marbled rain frog,VU
AMPHIBIA,Scaphiophryne,menabensis,,,VU
INSECTA,Scaptomyza,horaeoptera,,Beautiful-winged fruit fly,VU
INSECTA,Schayera,baiulus,,,CR
AVES,Schoenicola,platyurus,Schoenicola platyura,Broad-tailed grassbird,VU
AVES,Schoutedenapus,schoutedeni,,Schouteden's swift,VU
AMPHIBIA,Scinax,alcatraz,,,CR
AMPHIBIA,Scinax,belloni,,,EN
AMPHIBIA,Scinax,faivovichi,,,CR
AMPHIBIA,Scinax,peixotoi,Scinax perpusillus subspecies queimadensis,,CR
INSECTA,Sciotropis,cyclanthorum,,Little wood elf,VU
INSECTA,Sciotropis,lattkei,,Paria wood elf,EN
AVES,Scolopax,mira,,Amami woodcock,VU
AVES,Scolopax,rochussenii,,Moluccan woodcock,EN
AVES,Scotopelia,ussheri,,Rufous fishing-owl,VU
INSECTA,Scottiola,salticiformis,,,EN
AMPHIBIA,Scutiger,chintingensis,,,EN
AMPHIBIA,Scutiger,gongshanensis,,,VU
AMPHIBIA,Scutiger,liupanensis,,,VU
AMPHIBIA,Scutiger,maculatus,,Piebald alpine toad,CR
AMPHIBIA,Scutiger,muliensis,,,EN
AMPHIBIA,Scutiger,nepalensis,,,VU
AMPHIBIA,Scutiger,ningshanensis,,,EN
AMPHIBIA,Scutiger,pingwuensis,,,EN
AMPHIBIA,Scutiger,ruginosus,,,VU
AMPHIBIA,Scutiger,tuberculatus,,,VU
AVES,Scytalopus,canus,,Paramillo tapaculo,EN
AVES,Scytalopus,iraiensis,,Marsh tapaculo,EN
AVES,Scytalopus,panamensis,,Tacarcuna tapaculo,VU
AVES,Scytalopus,robbinsi,,Ecuadorian tapaculo,EN
AVES,Scytalopus,rodriguezi,,Upper Magdalena tapaculo,EN
AMPHIBIA,Sechellophryne,gardineri,Leptosooglossus gardineri|Nectophryne gardineri|Sooglossus gardineri,Gardiner's Seychelles frog,EN
AMPHIBIA,Sechellophryne,pipilodryas,Leptosooglossus pipilodryas|Sooglossus pipilodryas,Seychelles palm frog,CR
AVES,Selasphorus,ardens,,Glow-throated hummingbird,EN
MAMMALIA,Semnopithecus,ajax,Semnopithecus entellus subspecies ajax,Kashmir gray langur,EN
MAMMALIA,Semnopithecus,hypoleucos,Semnopithecus aeneas  |Semnopithecus entellus subspecies hypoleucos,Black-footed gray langur,VU
AVES,Sephanoides,fernandensis,,Juan Fernandez firecrown,CR
AVES,Sericossypha,albocristata,,White-capped tanager,VU
AVES,Serinus,ankoberensis,,Ankober serin,VU
AVES,Serinus,flavigula,,Yellow-throated seedeater,EN
AVES,Serinus,syriacus,,Syrian serin,VU
AVES,Serinus,xantholaemus,Serinus xantholaema xantholaema,Salvadori's serin,VU
INSECTA,Serrastruma,inquilina,,,VU
INSECTA,Seselphisis,visenda,Brachyphisis visenda|Phisis visenda  ,Seychelles predatory bush-cricket,EN
MAMMALIA,Setonix,brachyurus,,Quokka,VU
AVES,Setornis,criniger,,Hook-billed bulbul,VU
INSECTA,Seychellesia,longicercata,,Seychelles short-winged cricket,EN
INSECTA,Seychellesia,nitidula,,,CR
INSECTA,Seychellesia,patellifera,,,EN
AVES,Sheppardia,aurantiithorax,,Rubeho akalat,EN
AVES,Sheppardia,gabela,,Gabela akalat,EN
AVES,Sheppardia,lowei,Dryocichloides lowei lowei,Iringa akalat,VU
AVES,Sheppardia,montana,Dryocichloides montanus montanus,Usambara akalat,EN
MAMMALIA,Sicista,armenica,,Armenian birch mouse,EN
MAMMALIA,Sicista,caucasica,,Caucasian birch mouse,VU
MAMMALIA,Sicista,kazbegica,,Kazbeg birch mouse,EN
MAMMALIA,Sigmodon,alleni,,Allen's cotton rat,VU
MAMMALIA,Sigmodon,inopinatus,,Unexpected cotton rat,VU
MAMMALIA,Sigmodon,planifrons,,MiahuatlÌÁn cotton rat,EN
MAMMALIA,Simias,concolor,,Pig-tailed langur,CR
INSECTA,Sinhalestes,orientalis,Lestes orientalis  ,Emerald Sri Lanka spreadwing,CR
AVES,Siphonorhis,americana,Siphonorhis americanus ,Jamaican poorwill,CR
AVES,Siptornopsis,hypochondriaca,Siptornopsis hypochondriacus ,Great spinetail,VU
AVES,Sitta,formosa,,Beautiful nuthatch,VU
AVES,Sitta,ledanti,,Algerian nuthatch,EN
AVES,Sitta,magna,,Giant nuthatch,EN
AVES,Sitta,victoriae,,White-browed nuthatch,EN
AVES,Sitta,whiteheadi,,Corsican nuthatch,VU
INSECTA,Sliferia,similis,Blattella similis  ,,CR
AMPHIBIA,Smilisca,dentata,,,EN
MAMMALIA,Sminthopsis,aitkeni,Antechinomys aitkeni  |Sminthopsis murina  ,Kangaroo Island dunnart,CR
MAMMALIA,Sminthopsis,butleri,,Butler's dunnart,VU
MAMMALIA,Sminthopsis,leucopus,Antechinomys leucopus  ,White-footed dunnart,VU
MAMMALIA,Sminthopsis,psammophila,Antechinomys psammophila  ,Sandhill dunnart,EN
MAMMALIA,Smutsia,gigantea,Manis gigantea  ,Giant ground pangolin,VU
MAMMALIA,Smutsia,temminckii,Manis temminckii  ,Temminck's ground pangolin,VU
MAMMALIA,Solenodon,cubanus,,Almiqui,EN
MAMMALIA,Solenodon,paradoxus,,Haitian solenodon,EN
INSECTA,Solenopsis,daguerrei,Solenopsis acuminata  ,,VU
INSECTA,Solenopsis,solenopsidis,,,VU
MAMMALIA,Solisorex,pearsoni,,Pearson's long-clawed shrew,EN
MAMMALIA,Solomys,ponceleti,,Poncelet's giant rat,CR
MAMMALIA,Solomys,salebrosus,,Bougainville giant rat,EN
MAMMALIA,Solomys,sapientis,,Isabel giant rat,EN
INSECTA,Somatochlora,borisi,Corduliochlora borisi  ,Bulgarian emerald,VU
INSECTA,Somatochlora,margarita,,Texas emerald,VU
AMPHIBIA,Sooglossus,sechellensis,Arthroleptis sechellensis,Seychelles frog,EN
AMPHIBIA,Sooglossus,thomasseti,Nesomantis thomasseti,Thomasset's frog,CR
MAMMALIA,Sorex,macrodon,,Large-toothed shrew,VU
MAMMALIA,Sorex,milleri,,Carmen mountain shrew,VU
MAMMALIA,Sorex,pribilofensis,Sorex hydrodromus ,Pribilof Island shrew,EN
MAMMALIA,Sorex,sclateri,,Sclater's shrew,CR
MAMMALIA,Sorex,stizodon,,San Cristobal shrew,CR
MAMMALIA,Sousa,teuszii,,Atlantic humpbacked dolphin,VU
MAMMALIA,Spalax,arenarius,,Sandy mole rat,EN
MAMMALIA,Spalax,giganteus,,Giant blind mole rat,VU
MAMMALIA,Spalax,zemni,Spalax podolicus  |Spalax polonicus ,Podolian mole rat,VU
AVES,Speirops,brunneus,,Fernando Po speirops,VU
AVES,Speirops,melanocephalus,,Mount Cameroon speirops,VU
AVES,Spelaeornis,badeigularis,,Rusty-throated wren-babbler,VU
AVES,Spelaeornis,kinneari,,Pale-throated wren-babbler,VU
AVES,Spelaeornis,longicaudatus,,Tawny-breasted wren-babbler,VU
AMPHIBIA,Speleomantes,flavus,,Monte Albo cave salamander,VU
AMPHIBIA,Speleomantes,sarrabusensis,,,VU
AMPHIBIA,Speleomantes,supramontis,,Supramonte cave salamander,EN
MAMMALIA,Spermophilus,atricapillus,,Baja California rock squirrel,EN
MAMMALIA,Spermophilus,brunneus,,Idaho ground squirrel,EN
MAMMALIA,Spermophilus,citellus,,European ground squirrel,VU
MAMMALIA,Spermophilus,mohavensis,,Mohave ground squirrel,VU
MAMMALIA,Spermophilus,perotensis,,Perote ground squirrel,EN
MAMMALIA,Spermophilus,townsendii,,Townsend's ground squirrel,VU
INSECTA,Spesbona,angusta,Metacnemis angusta,Mauve bluet,VU
AVES,Spheniscus,demersus,,African penguin,EN
AVES,Spheniscus,humboldti,,Humboldt penguin,VU
AVES,Spheniscus,mendiculus,,Galapagos penguin,EN
INSECTA,Sphingonotus,almeriense,,Almeria sand grasshopper,VU
INSECTA,Sphingonotus,guanchus,,Gran Canaria sand grasshopper,EN
INSECTA,Sphingonotus,picteti,,Tenerife sand grasshopper,VU
INSECTA,Sphingonotus,rugosus,,Rugose sand grasshopper,VU
AMPHIBIA,Spicospina,flammocaerulea,,Sunset frog,VU
MAMMALIA,Spilocuscus,papuensis,,Waigeo cuscus,VU
MAMMALIA,Spilocuscus,rufoniger,,Black-spotted cuscus,CR
MAMMALIA,Spilocuscus,wilsoni,,Blue-eyed spotted cuscus,CR
MAMMALIA,Spilogale,pygmaea,,Pygmy spotted skunk,VU
AVES,Spilornis,kinabaluensis,,Kinabalu serpent-eagle,VU
AMPHIBIA,Spinomantis,brunae,Mantidactylus brunae,,EN
AMPHIBIA,Spinomantis,elegans,Mantidactylus elegans  |Rhacophorus  elegans ,Elegant Madagascar frog,VU
AMPHIBIA,Spinomantis,guibei,Gephyromantis  elegans |Mantidactylus guibei  ,Guibe's Madagascar frog,EN
AMPHIBIA,Spinomantis,massi,Mantidactylus massi|Mantidactylus massorum|Spinomantis massorum,,VU
AMPHIBIA,Spinomantis,microtis,Boophis  microtis|Mantidactylus microtis|Rhacophorus  microtis ,Guibe's bright-eyed frog,EN
AVES,Spizaetus,isidori,Oroaetus isidori,Black-and-chestnut eagle,EN
AVES,Spizella,wortheni,,Worthen's sparrow,EN
AVES,Spizocorys,fringillaris,,Botha's lark,EN
AVES,Sporophila,cinnamomea,,Chestnut seedeater,VU
AVES,Sporophila,falcirostris,,Temminck's seedeater,VU
AVES,Sporophila,frontalis,,Buffy-fronted seedeater,VU
AVES,Sporophila,melanops,,Hooded seedeater,CR
AVES,Sporophila,nigrorufa,,Black-and-tawny seedeater,VU
AVES,Sporophila,palustris,,Marsh seedeater,EN
MAMMALIA,Srilankamys,ohiensis,Rattus ohiensis  ,Ohiya rat,VU
AVES,Stachyris,nigrorum,,Negros striped-babbler,EN
AVES,Stachyris,nonggangensis,,Nonggang babbler,VU
AVES,Stachyris,oglei,,Snowy-throated babbler,VU
AVES,Starnoenas,cyanocephala,,Blue-headed quail-dove,EN
INSECTA,Staurophlebia,bosqi,,,EN
AMPHIBIA,Stefania,riveroi,,,VU
AMPHIBIA,Stefania,schuberti,,,VU
INSECTA,Stenelmis,gammoni,,Gammon's riffle beetle,VU
INSECTA,Stenobothrus,eurasius,Stenobothrodes eurasius  ,,VU
MAMMALIA,Stenoderma,rufum,,Red fruit bat,VU
INSECTA,Stenopelmatus,cahuilaensis,,Coachella Valley Jerusalem cricket,VU
INSECTA,Stenopelmatus,navajo,,Navajo Jerusalem cricket,VU
INSECTA,Stenopterus,creticus,,,EN
AVES,Sterna,acuticauda,,Black-bellied tern,EN
AVES,Sternula,lorata,Sterna lorata,Peruvian tern,EN
AVES,Sternula,nereis,Sterna nereis|Sternula nereis subspecies nereis,Fairy tern,VU
AVES,Stipiturus,mallee,,Mallee emuwren,EN
AMPHIBIA,Strabomantis,anatipes,Craugastor anatipes  ,,VU
AMPHIBIA,Strabomantis,biporcatus,Craugastor biporcatus  |Hylodes maussi  ,,VU
AMPHIBIA,Strabomantis,cheiroplethus,Craugastor cheiroplethus  ,,VU
AMPHIBIA,Strabomantis,cornutus,Eleutherodactylus cornutus  ,,VU
AMPHIBIA,Strabomantis,helonotus,Eleutherodactylus helonotus  ,,CR
AMPHIBIA,Strabomantis,ingeri,Eleutherodactylus ingeri  ,,VU
AMPHIBIA,Strabomantis,necerus,Craugastor necerus  ,,VU
AMPHIBIA,Strabomantis,necopinus,Eleutherodactylus necopinus  ,,VU
AMPHIBIA,Strabomantis,ruizi,Eleutherodactylus ruizi  ,,EN
AVES,Streptopelia,dusumieri,,Philippine collared-dove,VU
MAMMALIA,Strigocuscus,celebensis,,Small sulawesi cuscus,VU
AVES,Strigops,habroptila,Strigops habroptilus ,Kakapo,CR
INSECTA,Strongylognathus,afer,,,VU
INSECTA,Strongylognathus,alboini,,,VU
INSECTA,Strongylognathus,alpinus,,,VU
INSECTA,Strongylognathus,arnoldii,,,VU
INSECTA,Strongylognathus,caeciliae,Strongylognathus caecilia  ,,VU
INSECTA,Strongylognathus,cecconii,,,VU
INSECTA,Strongylognathus,chelifer,,,VU
INSECTA,Strongylognathus,christophi,,,VU
INSECTA,Strongylognathus,dalmaticus,,,VU
INSECTA,Strongylognathus,destefanii,,,VU
INSECTA,Strongylognathus,emeryi,,,VU
INSECTA,Strongylognathus,foreli,,,VU
INSECTA,Strongylognathus,huberi,,,VU
INSECTA,Strongylognathus,insularis,,,VU
INSECTA,Strongylognathus,italicus,,,VU
INSECTA,Strongylognathus,karawajevi,,,VU
INSECTA,Strongylognathus,kervillei,,,VU
INSECTA,Strongylognathus,koreanus,,,VU
INSECTA,Strongylognathus,kratochvilli,,,VU
INSECTA,Strongylognathus,minutus,,,VU
INSECTA,Strongylognathus,palaestinensis,,,VU
INSECTA,Strongylognathus,pisarskii,,,VU
INSECTA,Strongylognathus,rehbinderi,,,VU
INSECTA,Strongylognathus,ruzskyi,,,VU
INSECTA,Strongylognathus,silvestrii,,,VU
AMPHIBIA,Strongylopus,kitumbeine,,,VU
AMPHIBIA,Strongylopus,rhodesianus,,Chimanimani stream frog,VU
AVES,Strophocincla,cachinnans,,Black-chinned laughingthrush,EN
INSECTA,Strumigenys,xenos,,,VU
AVES,Struthio,molybdophanes,,Somali ostrich,VU
INSECTA,Strymon,avalona,,Avalon hairstreak,VU
AMPHIBIA,Stumpffia,helenae,,,CR
AMPHIBIA,Stumpffia,pygmaea,,Andoany stump-toed frog,VU
AVES,Sturnella,defilippii,Sturnella defilippi defilippi|Sturnella militaris militaris,Pampas meadowlark,VU
MAMMALIA,Sturnira,nana,,Lesser yellow-shouldered bat,EN
MAMMALIA,Sturnira,thomasi,,Thomas's yellow-shouldered bat,VU
AVES,Sturnus,albofrontatus,Sturnus senex senex,White-faced starling,VU
AVES,Sturnus,melanopterus,,Black-winged starling,CR
INSECTA,Stylurus,potulentus,Gomphus potulentus,Yellow-sided clubtail,VU
INSECTA,Stylurus,townesi,,Towne's clubtail,VU
AVES,Stymphalornis,acutirostris,,Parana antwren,EN
INSECTA,Sulcosticta,striata,,,EN
MAMMALIA,Suncus,aequatorius,,,CR
MAMMALIA,Suncus,dayi,,Day's shrew,EN
MAMMALIA,Suncus,fellowesgordoni,,Ceylon pygmy shrew,EN
MAMMALIA,Suncus,mertensi,,Flores shrew,EN
MAMMALIA,Suncus,montanus,,Hill shrew,VU
MAMMALIA,Suncus,zeylanicus,,Ceylon jungle shrew,EN
MAMMALIA,Sundamys,maxi,,Javan sundamys,EN
MAMMALIA,Sundasciurus,fraterculus,,Fraternal squirrel,EN
MAMMALIA,Surdisorex,norae,,Aberdare mole shrew,VU
MAMMALIA,Surdisorex,polulus,,Mt. Kenya mole shrew,VU
MAMMALIA,Sus,ahoenobarbus,Sus balabacensis  |Sus barbatus subspecies ahoenobarbus|Sus calamianensis  |Sus palavensis  ,Palawan bearded pig,VU
MAMMALIA,Sus,barbatus,,Bearded pig,VU
MAMMALIA,Sus,cebifrons,,Visayan warty pig,CR
MAMMALIA,Sus,oliveri,,Oliver's warty pig,EN
MAMMALIA,Sus,philippensis,,Philippine warty pig,VU
MAMMALIA,Sus,verrucosus,,Javan warty pig,EN
AVES,Swynnertonia,swynnertoni,,Swynnerton's robin,VU
MAMMALIA,Syconycteris,carolinae,,Halmaheran blossom bat,VU
MAMMALIA,Syconycteris,hobbit,,Moss-forest blossom bat,VU
AVES,Sylvia,buryi,Parisoma buryi buryi,Yemen warbler,VU
MAMMALIA,Sylvilagus,graysoni,,Tres Marias cottontail,EN
MAMMALIA,Sylvilagus,insonus,,Omilteme cottontail,EN
MAMMALIA,Sylvilagus,mansuetus,,San Jose brush rabbit,CR
MAMMALIA,Sylvilagus,robustus,,Robust cottontail,EN
MAMMALIA,Sylvilagus,transitionalis,,New England cottontail,VU
MAMMALIA,Sylvisorex,camerunensis,,,VU
MAMMALIA,Sylvisorex,howelli,Sylvisorex usambarensis  ,Howell's forest shrew,EN
MAMMALIA,Sylvisorex,isabellae,,Bioko forest shrew,EN
MAMMALIA,Sylvisorex,lunaris,,Moon forest shrew,VU
MAMMALIA,Sylvisorex,morio,,Arrogant shrew,EN
INSECTA,Sympetrum,evanescens,,,CR
INSECTA,Sympetrum,gracile,,,VU
INSECTA,Sympetrum,maculatum,,,EN
MAMMALIA,Symphalangus,syndactylus,Hylobates syndactylus  |Symphalangus continentis  |Symphalangus gibbon  |Symphalangus subfossilis  |Symphalangus volzi  ,Siamang,EN
AVES,Synallaxis,courseni,,Apurimac spinetail,VU
AVES,Synallaxis,fuscorufa,,Rusty-headed spinetail,VU
AVES,Synallaxis,infuscata,,Pinto's spinetail,EN
AVES,Synallaxis,kollari,Poecilurus kollari kollari,Hoary-throated spinetail,CR
AVES,Synallaxis,maranonica,,Maranon spinetail,CR
AVES,Synallaxis,tithys,,Blackish-headed spinetail,EN
